"Date","Site","Temp_C","SpCond_mScm","Cond_mScm","TDS_mgl","Sal_ppt","DO_percent","DO_mgL","pH","Month","Year","Season"
2015-11-17,"CP-3",13.12,0.16,0.124,0.104,0.08,123.7,12.99,6.97,11,2015,"Fall"
2015-11-17,"CP-1",14.85,0.355,0.286,0.231,0.17,114.2,11.52,6.66,11,2015,"Fall"
2015-11-17,"CP-2",15,0.438,0.354,0.285,0.21,57.6,5.79,6.64,11,2015,"Fall"
2015-12-07,"WT-5",8.88,0.265,0.183,0.172,0.13,138.2,16.01,7.42,12,2015,"Winter"
2015-12-07,"WT-3",8.02,0.21,0.142,0.136,0.1,116.4,13.73,7.68,12,2015,"Winter"
2015-12-07,"AN-5",7.43,0.197,0.131,0.128,0.09,75.3,9.02,7.42,12,2015,"Winter"
2015-12-07,"WT-4",9.49,0.269,0.189,0.175,0.13,108.3,12.34,7.66,12,2015,"Winter"
2015-12-07,"WT-1",9.82,0.257,0.183,0.167,0.12,110.2,12.47,7.59,12,2015,"Winter"
2015-12-07,"AN-2",8.36,0.243,0.166,0.158,0.12,99.4,11.61,6.64,12,2015,"Winter"
2015-12-07,"AN-3",7.37,0.138,0.091,0.089,0.06,80.7,9.66,6.69,12,2015,"Winter"
2015-12-07,"AN-4",8.5,0.23,0.157,0.149,0.11,93.1,10.88,6.44,12,2015,"Winter"
2015-12-07,"AN-0",9.21,0.392,0.273,0.255,0.19,91.1,10.4,6.61,12,2015,"Winter"
2015-12-07,"P5-1",8.98,0.077,0.053,0.05,0.04,52.4,6.02,6.99,12,2015,"Winter"
2015-12-07,"P5-3",7.24,0.066,0.043,0.043,0.03,51,6.14,6.98,12,2015,"Winter"
2015-12-07,"CP-3",10.5,0.194,0.14,0.176,0.09,104.1,11.55,6.88,12,2015,"Winter"
2015-12-07,"CP-1",13.03,0.449,0.347,0.294,0.22,100.3,10.51,6.66,12,2015,"Winter"
2015-12-07,"CP-2",12.83,0.417,0.32,0.271,0.2,58,6.07,6.7,12,2015,"Winter"
2016-01-12,"WT-5",5.21,0.265,0.165,0.172,0.13,217.3,27.36,7.66,1,2016,"Winter"
2016-01-12,"WT-3",5.32,0.187,0.117,0.121,0.09,210,26.59,6.7,1,2016,"Winter"
2016-01-12,"AN-5",4.22,0.19,0.114,0.123,0.09,138.7,17.36,6.25,1,2016,"Winter"
2016-01-12,"WT-4",5.55,0.286,0.179,0.186,0.14,101.1,12.71,6.66,1,2016,"Winter"
2016-01-12,"WT-1",6.21,0.271,0.174,0.176,0.13,96,11.94,6.71,1,2016,"Winter"
2016-01-12,"AN-2",5.41,0.216,0.135,0.14,0.1,87.8,11,6.6,1,2016,"Winter"
2016-01-12,"AN-3",5.31,0.154,0.096,0.1,0.07,46.3,5.8,6.52,1,2016,"Winter"
2016-01-12,"AN-4",5.53,0.196,0.123,0.128,0.09,83.5,10.5,6.49,1,2016,"Winter"
2016-01-12,"AN-0",5.24,0.355,0.221,0.231,0.17,82.5,10.44,6.67,1,2016,"Winter"
2016-01-12,"P5-1",7.93,0.09,0.06,0.058,0.04,47.5,5.63,7.02,1,2016,"Winter"
2016-01-12,"P5-3",5.42,0.075,0.047,0.049,0.03,41.1,5.14,6.67,1,2016,"Winter"
2016-01-12,"CP-3",8.48,0.197,0.135,0.128,0.09,92.3,10.75,6.94,1,2016,"Winter"
2016-01-12,"CP-1",11.37,0.377,0.279,0.244,0.18,89.6,9.61,7.19,1,2016,"Winter"
2016-01-12,"CP-2",10.07,0.467,0.334,0.304,0.23,52,5.86,6.82,1,2016,"Winter"
2016-02-02,"WT-5",10.29,0.484,0.348,0.315,0.23,99.7,11.04,7.03,2,2016,"Winter"
2016-02-02,"WT-3",9.09,0.308,0.214,0.2,0.15,82.5,9.5,6.85,2,2016,"Winter"
2016-02-02,"AN-5",8.92,0.223,0.155,0.145,0.11,74.7,8.68,6.51,2,2016,"Winter"
2016-02-02,"WT-4",10.17,0.524,0.375,0.341,0.25,96.2,10.78,6.93,2,2016,"Winter"
2016-02-02,"WT-1",10.18,0.565,0.406,0.368,0.28,96.3,10.8,6.95,2,2016,"Winter"
2016-02-02,"AN-2",9.13,0.295,0.205,0.192,0.14,83,9.55,6.93,2,2016,"Winter"
2016-02-02,"AN-3",10.63,0.19,0.13,0.124,0.09,56.8,6.15,6.93,2,2016,"Winter"
2016-02-02,"AN-4",9.3,0.312,0.218,0.203,0.15,70,9.05,6.78,2,2016,"Winter"
2016-02-02,"AN-0",9.34,1.668,1.175,1.091,0.85,66,7.52,6.73,2,2016,"Winter"
2016-02-02,"P5-3",10.65,1.078,0.783,0.702,0.54,47.2,5.23,6.98,2,2016,"Winter"
2016-02-02,"P5-1",10.43,0.372,0.269,0.243,0.18,43.1,4.81,6.95,2,2016,"Winter"
2016-02-02,"CP-3",7.82,0.615,0.413,0.4,0.3,87.7,10.38,6.53,2,2016,"Winter"
2016-02-02,"CP-1",11.06,0.401,0.289,0.255,0.19,87.4,9.61,7.04,2,2016,"Winter"
2016-02-02,"CP-2",10.71,0.485,0.355,0.319,0.24,88.3,9.71,7,2,2016,"Winter"
2016-03-08,"WT-5",11.08,0.375,0.275,0.244,0.18,98,10.74,7.25,3,2016,"Spring"
2016-03-08,"WT-3",9.5,0.251,0.176,0.163,0.12,88,10.03,7.44,3,2016,"Spring"
