"Date","Site","Temp_C","SpCond_mScm","Cond_mScm","TDS_mgl","Sal_ppt","DO_percent","DO_mgL","pH","Month","Year","Season","Unfiltered_TN_ugL","Filtered_NOx_ugL","Filtered_NHx_ugL","Unfiltered_TP_ugL","Filtered_OP_ugL","TSS_mgL","fecal_coliform_colonies_per100mL"
"2018-10-09","P53",24.2,0.073,0.072,47,0.03,37,3.1,6.74,10,2018,"Fall",1095.66666666667,5.66666666666667,49.3333333333333,161.333333333333,15,3,0
"2018-10-09","P51",24.1,0.0985,0.097,64,0.05,7.7,0.65,6.57,10,2018,"Fall",1551,6.33333333333333,3,248.333333333333,2.66666666666667,5.66666666666667,0
"2018-10-09","P3D",21.8,0.531,0.499,346,0.26,68.4,5.96,7.28,10,2018,"Fall",4759.66666666667,1529.66666666667,18.3333333333333,65.6666666666667,46.6666666666667,4,0
"2018-11-01","SP",14.6,0.2491,0.1995,161.85,0.12,79.2,8.05,7.87,11,2018,"Fall",717.333333333333,296,67.3333333333333,62.6666666666667,24,0.333333333333333,0
"2018-11-01","DP",14.4,0.108,0.0863,70.2,0.05,74.1,7.56,7.5,11,2018,"Fall",863.666666666667,184.666666666667,79.6666666666667,113,13.3333333333333,14.6666666666667,0
"2018-11-01","UP",13.3,0.1156,0.0897,75.4,0.05,58.2,6.08,7.29,11,2018,"Fall",1153.33333333333,296.666666666667,33.6666666666667,120.333333333333,34.6666666666667,3.33333333333333,0
"2018-12-06","SP",9.1,0.2866,0.1996,186.55,0.14,134.5,15.49,6.28,12,2018,"Winter",913.333333333333,196.333333333333,62.6666666666667,66.6666666666667,18.3333333333333,1.33333333333333,0
"2018-12-06","DP",9.1,0.1643,0.1145,106.6,0.08,73.9,8.52,6.35,12,2018,"Winter",1141,114.333333333333,110.333333333333,97.6666666666667,15,8.33333333333333,1.66666666666667
"2018-12-06","UP",9.5,0.1929,0.1357,125.45,0.09,36.9,4.11,6.33,12,2018,"Winter",958.333333333333,143.333333333333,43.3333333333333,93,20,7.66666666666667,1.66666666666667
"2018-12-06","CP3",8.5,0.2099,0.1436,136.5,0.1,133.6,15.63,6.71,12,2018,"Winter",1230.33333333333,163,110.333333333333,19,4.66666666666667,4.33333333333333,0
"2018-12-06","CP1",10,0.5169,0.3683,336.05,0.25,97.5,11.02,6.9,12,2018,"Winter",2091.66666666667,664,34.6666666666667,48.6666666666667,87.3333333333333,0,0
"2018-12-06","CP2",10.7,0.5035,0.3658,327.6,0.24,50.3,5.64,6.89,12,2018,"Winter",456.666666666667,79,29.6666666666667,117.333333333333,3.33333333333333,3.33333333333333,0
"2018-12-13","WT5",5.2,0.385,0.24,250,0.18,140,18,6.93,12,2018,"Winter",988.333333333333,300.333333333333,76.6666666666667,67.3333333333333,3.66666666666667,4,0
"2018-12-13","WT3",4.8,0.157,0.096,102,0.07,130,16.7,6.66,12,2018,"Winter",1172.33333333333,287,48,65,3.66666666666667,3,0
"2018-12-13","AN5",4.3,0.158,0.102,109,0.08,128,15.6,6.33,12,2018,"Winter",708.333333333333,105.666666666667,50.6666666666667,51.6666666666667,3.33333333333333,1.33333333333333,0
"2018-12-13","WT4",5.3,0.417,0.26,271,0.2,102,12.9,6.27,12,2018,"Winter",1045,303.666666666667,61,66.6666666666667,3,4,0
"2018-12-13","AN2",4.9,0.16,0.098,104,0.03,139,17.8,6.54,12,2018,"Winter",1158,282.333333333333,43,60.6666666666667,4,2.33333333333333,0
"2018-12-13","AN4",5,0.159,0.098,103,0.07,136,17.3,6.59,12,2018,"Winter",1204,196,48.6666666666667,62.6666666666667,4.33333333333333,2.33333333333333,0
"2018-12-13","AN0",6,0.23,0.146,149,0.11,112,14,6.59,12,2018,"Winter",1849,518.666666666667,52,66,7,3,0
"2018-12-13","WT1",5.3,0.392,0.244,255,0.19,161,23,6.5,12,2018,"Winter",1117.66666666667,266,67.6666666666667,70.6666666666667,3,4.33333333333333,0
"2018-12-13","P3D",10.1,0.59,0.421,383,0.2,151,17,6.65,12,2018,"Winter",3368,1275,27.3333333333333,58,27.6666666666667,0.333333333333333,0
"2019-01-09","SP",10.5,0.3414,0.2467,221.65,0.16,87.6,9.7,6.38,1,2019,"Winter",946,362.666666666667,106.333333333333,121.666666666667,47,0.666666666666667,5
"2019-01-09","DP",10.5,0.282,0.2039,183.3,0.14,67.6,7.53,6.35,1,2019,"Winter",904.666666666667,203.666666666667,115,95,8.66666666666667,14.6666666666667,36.6666666666667
"2019-01-09","UP",11.4,0.2726,0.2018,177.45,0.13,26.1,2.85,6.28,1,2019,"Winter",1133.33333333333,290,156.333333333333,78,12,8.66666666666667,135
"2019-01-09","WT5",9.1,0.3427,0.2388,222.95,0.16,71.8,8.26,6.35,1,2019,"Winter",1167,452.333333333333,101.666666666667,61,1.66666666666667,7,83.3333333333333
"2019-01-09","WT3",9.3,0.2284,0.16,148.2,0.11,74.1,8.5,6.28,1,2019,"Winter",585,162.333333333333,52,48.6666666666667,1,2,21.6666666666667
"2019-01-09","AN5",8.1,0.236,0.1597,153.4,0.11,52.4,6.19,6.21,1,2019,"Winter",495,70.6666666666667,52,54.3333333333333,1.33333333333333,3,43.3333333333333
"2019-01-09","WT4",9.7,0.3718,0.2629,241.8,0.18,80.2,9.11,6.29,1,2019,"Winter",1692.33333333333,568.333333333333,108.333333333333,37.6666666666667,1,0.333333333333333,63.3333333333333
"2019-01-09","AN2",9.6,0.2613,0.1845,169.65,0.12,73.7,8.39,6.53,1,2019,"Winter",650.666666666667,205.666666666667,69,41.3333333333333,1,1,20
"2019-01-09","AN4",9.2,0.2459,0.1717,159.9,0.12,79.5,9.14,6.59,1,2019,"Winter",610,203.666666666667,54.3333333333333,37,1.33333333333333,2.33333333333333,95
"2019-01-09","AN0",9.2,0.3811,0.2659,247.65,0.18,67.1,7.72,6.45,1,2019,"Winter",922.666666666667,413.666666666667,83,35,1.33333333333333,1.33333333333333,55
"2019-01-09","WT1",10.1,0.3522,0.2516,228.8,0.17,86,9.69,6.59,1,2019,"Winter",764.333333333333,348.666666666667,78.6666666666667,35,1.33333333333333,0.333333333333333,73.3333333333333
"2019-01-09","P53",8.6,0.0772,0.053,50.05,0.04,49.2,5.75,6.53,1,2019,"Winter",538.666666666667,0,51.6666666666667,123.666666666667,7,3.66666666666667,5
"2019-01-09","P51",10.4,0.1589,0.1146,103.35,0.08,3.8,0.39,6.33,1,2019,"Winter",360.666666666667,0,19.3333333333333,48.6666666666667,2,1.33333333333333,63.3333333333333
"2019-01-09","P3D",11.8,0.5528,0.413,359.45,0.27,89.6,9.72,6.48,1,2019,"Winter",5878.66666666667,1121.66666666667,123.666666666667,21.6666666666667,15,8.33333333333333,38.3333333333333
"2019-01-09","CP3",9.9,0.4166,0.2963,271.05,0.2,95.3,10.78,6.85,1,2019,"Winter",1155.33333333333,186.333333333333,34,53.3333333333333,4.33333333333333,1.33333333333333,21.6666666666667
"2019-01-09","CP1",11.4,0.686,0.509,448.5,0.34,95.5,10.42,6.9,1,2019,"Winter",1936,989,47.3333333333333,93.3333333333333,67.6666666666667,0.666666666666667,83.3333333333333
"2019-01-09","CP2",11.5,0.3981,0.2955,258.7,0.19,82.5,9.02,6.9,1,2019,"Winter",558,343,25.3333333333333,87.6666666666667,11,18,30
"2019-02-25","SP",10.6,0.163,0.117,106,0.08,132.2,14.73,7.29,2,2019,"Winter",612.666666666667,409.333333333333,62.3333333333333,101.333333333333,19.6666666666667,17,193.333333333333
"2019-02-25","DP",9,0.105,0.073,68,0.05,104.9,12.12,7.16,2,2019,"Winter",629.666666666667,273,62.6666666666667,126.666666666667,19,18.6666666666667,330
"2019-02-25","UP",9.6,0.163,0.115,107,0.03,100.1,11.49,6.84,2,2019,"Winter",622.333333333333,280,41,80,12.6666666666667,18.3333333333333,66.6666666666667
"2019-03-05","WT5",7,0.21,0.138,137,0.1,75.3,9.14,6.33,3,2019,"Spring",955.333333333333,456.333333333333,87,59,3.33333333333333,10,35
"2019-03-05","WT3",5.8,0.137,0.09,89,0.06,103.6,12.64,6.47,3,2019,"Spring",933.333333333333,325.333333333333,74.6666666666667,54.3333333333333,3,7.66666666666667,28.3333333333333
"2019-03-05","AN5",5.6,0.15,0.094,97,0.07,193.6,23.03,6.48,3,2019,"Spring",698,198,63,50.3333333333333,2.33333333333333,4.66666666666667,0
"2019-03-05","WT4",7.2,0.23,0.152,150,0.11,115.2,13.91,6.42,3,2019,"Spring",900.333333333333,480,83,55,2,9,43.3333333333333
"2019-03-05","AN2",6.9,0.155,0.162,101,0.07,99,12.07,6.53,3,2019,"Spring",890.333333333333,371.333333333333,75.6666666666667,54,3,5.33333333333333,6.66666666666667
"2019-03-05","AN4",7,0.149,0.098,97,0.07,89.4,10.33,6.52,3,2019,"Spring",881.666666666667,378.666666666667,71.6666666666667,62,3.33333333333333,6.33333333333333,75
"2019-03-05","AN0",6.4,0.266,0.171,173,0.13,113.6,14,6.46,3,2019,"Spring",1059.66666666667,626,75.6666666666667,50.6666666666667,3.66666666666667,3,3.33333333333333
"2019-03-05","WT1",7.1,0.236,0.155,153,0.11,143.6,17.35,6.44,3,2019,"Spring",866.666666666667,460,83.6666666666667,64.6666666666667,2,6.66666666666667,55
"2019-03-05","P53",7.7,0.047,0.031,30.55,0.02,97.5,11.55,6.8,3,2019,"Spring",390.333333333333,62,52.6666666666667,65.3333333333333,8,9.66666666666667,0
"2019-03-05","P51",7.3,0.119,0.079,77,0.06,57,6.87,6.56,3,2019,"Spring",588.333333333333,56.6666666666667,61.6666666666667,37,3,4,3.33333333333333
"2019-03-05","P3D",9.2,0.437,0.305,284,0.21,88.5,10.18,6.6,3,2019,"Spring",2205.66666666667,758.666666666667,37,41,16,0,1.66666666666667
"2019-03-05","CP3",8.8,0.176,0.121,114,0.09,108.5,12.62,7,3,2019,"Spring",736,343.666666666667,52.6666666666667,55.3333333333333,4.33333333333333,13.3333333333333,36.6666666666667
"2019-03-05","CP1",10.2,0.55,0.394,357,0.27,107.4,12.04,6.9,3,2019,"Spring",1144.66666666667,718,32.3333333333333,39,20,1.33333333333333,23.3333333333333
"2019-03-05","CP2",8.3,0.451,0.307,293,0.22,83.7,9.83,6.98,3,2019,"Spring",543.333333333333,350,27,18.6666666666667,2.33333333333333,9,15
"2019-03-11","DP",12.2,0.177,0.167,111,0.04,71.6,7.67,5.84,3,2019,"Spring",919.666666666667,258,105.666666666667,86.6666666666667,8,18.6666666666667,3.33333333333333
"2019-03-11","UP",11.2,0.291,0.2,187,0.03,124.1,13.62,5.9,3,2019,"Spring",928,287.333333333333,61.3333333333333,50.3333333333333,4,10.3333333333333,3.33333333333333
"2019-03-19","WT5",10.1,0.2825,0.2022,183.95,0.14,107.5,12.09,5.57,3,2019,"Spring",696.666666666667,262.666666666667,38,60,2.33333333333333,9,5
"2019-03-19","WT3",8.8,0.2307,0.1594,150.15,0.11,83.1,9.65,5.93,3,2019,"Spring",748,170.333333333333,63.6666666666667,55,2,4.66666666666667,115
"2019-03-19","AN5",6.5,0.2389,0.1546,155.35,0.11,63.9,7.85,5.96,3,2019,"Spring",507.333333333333,41.6666666666667,36,68.3333333333333,1,6,143.333333333333
"2019-03-19","WT4",8.6,0.3229,0.222,209.95,0.16,80.7,9.4,6.24,3,2019,"Spring",760,387,35.3333333333333,36.3333333333333,1.33333333333333,2.66666666666667,3.33333333333333
"2019-03-19","AN2",8.5,0.2593,0.1776,168.35,0.12,78.4,9.16,6.42,3,2019,"Spring",945.333333333333,219,165.333333333333,80.3333333333333,1,4,91.6666666666667
"2019-03-19","AN4",8.7,0.2552,0.1757,165.75,0.12,82.2,9.56,6.54,3,2019,"Spring",891.666666666667,228,129.333333333333,58,1,4.66666666666667,73.3333333333333
"2019-03-19","AN0",7.4,0.4024,0.2673,261.3,0.19,77.6,9.3,6.7,3,2019,"Spring",736,282.333333333333,71.3333333333333,36,2.33333333333333,1.33333333333333,13.3333333333333
"2019-03-19","WT1",10,0.3259,0.2324,211.9,0.16,92.2,10.41,6.69,3,2019,"Spring",611.333333333333,220.666666666667,34.6666666666667,35.3333333333333,1.66666666666667,3,0
"2019-03-19","P53",10.9,0.0966,0.0706,63.05,0.05,51.2,5.66,6.83,3,2019,"Spring",551.333333333333,8,5,87,4.33333333333333,4.33333333333333,5
"2019-03-19","P51",10.2,0.1472,0.1057,95.55,0.07,13.9,1.56,6.54,3,2019,"Spring",624,8,67.3333333333333,46,2.33333333333333,0.666666666666667,0
"2019-03-19","P3D",10.4,0.5068,0.3652,329.55,0.25,104.2,11.71,6.7,3,2019,"Spring",2771.66666666667,1168,11.6666666666667,30,12.3333333333333,1.33333333333333,5
"2019-03-19","CP3",12.1,0.2509,0.1889,163.15,0.12,94.7,10.18,7.57,3,2019,"Spring",795.333333333333,170.333333333333,14.3333333333333,50.6666666666667,3.33333333333333,2.66666666666667,21.6666666666667
"2019-03-19","CP1",10.2,0.5941,0.4266,386.1,0.29,110.6,12.4,7.37,3,2019,"Spring",1676.33333333333,915,40.6666666666667,71,51.6666666666667,0,48.3333333333333
"2019-03-19","CP2",9.9,0.5923,0.4218,384.8,0.29,66.6,7.51,7.26,3,2019,"Spring",560.333333333333,288.333333333333,12.3333333333333,10.3333333333333,2.33333333333333,5.66666666666667,0
"2019-04-17","WT5",15,0.2478,0.2007,161.2,0.12,64.1,6.46,6.73,4,2019,"Spring",1283.33333333333,262.666666666667,156.333333333333,122.666666666667,1.66666666666667,33.6666666666667,223.333333333333
"2019-04-17","WT3",13.8,0.0029,0.0023,1.95,0,92.7,9.6,6.42,4,2019,"Spring",872,101.666666666667,52.6666666666667,59,3.66666666666667,8,31.6666666666667
"2019-04-17","AN5",13.1,0.1821,0.1406,118.3,0.09,43.5,4.58,6.34,4,2019,"Spring",682.333333333333,58.6666666666667,67,57,2.33333333333333,9.66666666666667,61.6666666666667
"2019-04-17","WT4",14.3,0.256,0.2038,166.4,0.12,72.2,7.38,6.72,4,2019,"Spring",1044.33333333333,378.333333333333,106,76.3333333333333,2,23.3333333333333,8.33333333333333
"2019-04-17","AN2",14,0.1986,0.1569,129.35,0.09,117.9,12.15,7.01,4,2019,"Spring",848.333333333333,133.333333333333,61.3333333333333,50.6666666666667,2,10.6666666666667,21.6666666666667
"2019-04-17","AN4",13.9,0.1845,0.1455,119.6,0.09,86,8.87,7.05,4,2019,"Spring",792.333333333333,138,49,51.6666666666667,3,8,3.33333333333333
"2019-04-17","AN0",12.8,0.3364,0.2583,218.4,0.16,76.2,8.05,7.08,4,2019,"Spring",1026.33333333333,282,79,35.3333333333333,5,7.66666666666667,1.66666666666667
"2019-04-17","WT1",14.6,0.2593,0.2079,168.35,0.12,88,8.94,7.11,4,2019,"Spring",1026.66666666667,306,103,115,3,19,80
"2019-04-17","P53",17.7,0.0596,0.0513,39,0.03,18,1.71,7.02,4,2019,"Spring",841,15,64.3333333333333,144.333333333333,46.6666666666667,8,5
"2019-04-17","P51",16.3,0.1776,0.148,115.7,0.08,13.3,1.3,6.78,4,2019,"Spring",1911.66666666667,20.6666666666667,169,91,2.66666666666667,9,741.666666666667
"2019-04-17","P3D",14.9,0.188,0.3939,317.2,0.24,89.6,9.04,7.02,4,2019,"Spring",2993.66666666667,830,33,43.3333333333333,12,2,10
"2019-04-17","CP3",18,0.1286,0.1114,83.85,0.06,72.6,6.87,7.54,4,2019,"Spring",1367,219.333333333333,70.3333333333333,138.666666666667,13.6666666666667,22,91.6666666666667
"2019-04-17","CP1",15.6,0.639,0.524,416,0.31,98,9.74,7.36,4,2019,"Spring",1737,720.666666666667,38,101.333333333333,64,2.33333333333333,71.6666666666667
"2019-04-17","CP2",15,0.3611,0.2922,234.65,1.17,73.7,7.43,7.5,4,2019,"Spring",725.333333333333,289.333333333333,30.3333333333333,101.333333333333,4,65,20
"2019-04-23","SP",15.9,0.278,0.236,181,0.13,44.6,4.31,7.88,4,2019,"Spring",1765.66666666667,317.666666666667,198.666666666667,158.333333333333,39.6666666666667,5.33333333333333,25
"2019-04-23","DP",18.4,0.153,0.133,99,0.07,39.4,3.7,7.66,4,2019,"Spring",1831,79,253,163,7,24.6666666666667,46.6666666666667
"2019-04-23","UP",18,0.216,0.187,140,0.1,13.9,1.32,7.41,4,2019,"Spring",1524.33333333333,11.3333333333333,177.666666666667,111.333333333333,27.6666666666667,8,21.6666666666667
"2019-05-20","WT5",24.3,0.3026,0.2983,196.95,0.14,31.4,2.63,7.42,5,2019,"Spring",1332,182.333333333333,206,90.6666666666667,6,8,3.33333333333333
"2019-05-20","WT3",16.7,0.4037,0.34,262.6,0.19,31.7,3.08,7.01,5,2019,"Spring",1540.66666666667,8.66666666666667,288.333333333333,86.6666666666667,3,11.6666666666667,16.6666666666667
"2019-05-20","AN5",20.6,0.3182,0.2916,206.7,0.15,24.2,2.17,6.79,5,2019,"Spring",2226,6.33333333333333,491,484,3,158.333333333333,20
"2019-05-20","WT4",21.3,0.3555,0.3302,231.4,0.17,44.3,3.93,7.01,5,2019,"Spring",1277.66666666667,540,141,53.6666666666667,8.66666666666667,1.33333333333333,93.3333333333333
"2019-05-20","AN2",16.9,0.2955,0.2495,191.75,0.14,32.7,3.16,7.13,5,2019,"Spring",1325.33333333333,92,150.666666666667,45,3,2,33.3333333333333
"2019-05-20","AN4",20.4,0.2858,0.2606,185.9,0.14,22.4,2.02,6.96,5,2019,"Spring",1085,4.33333333333333,166.333333333333,56,3,10.3333333333333,10
"2019-05-20","AN0",17.4,0.4455,0.381,289.9,0.22,26.6,2.54,7,5,2019,"Spring",1442.66666666667,54.6666666666667,218,55,3.33333333333333,1,26.6666666666667
"2019-05-20","WT1",22.1,0.3192,0.3016,207.35,0.15,58,5.06,7.06,5,2019,"Spring",916.333333333333,397,92,63.6666666666667,10.3333333333333,1.66666666666667,8.33333333333333
"2019-05-20","P53",25.4,0.1202,0.1211,78,0.06,41.7,3.42,6.98,5,2019,"Spring",2011,2,18,286.333333333333,13,14.6666666666667,16.6666666666667
"2019-05-20","P51",24.1,0.1244,0.1223,80.6,0.06,20.8,1.74,6.73,5,2019,"Spring",1959.33333333333,2,98.3333333333333,180.666666666667,16.3333333333333,3,3.33333333333333
"2019-05-20","P3D",19.6,0.5149,0.4611,334.1,0.25,90.9,8.32,7.17,5,2019,"Spring",5729.66666666667,2,22,60.3333333333333,40.6666666666667,0,101.666666666667
"2019-05-20","CP3",24.5,0.2763,0.2736,179.4,0.13,61.5,5.12,7.51,5,2019,"Spring",1644.33333333333,68.6666666666667,59.6666666666667,125,4,26.6666666666667,165
"2019-05-20","CP1",19.2,0.4151,0.3688,269.75,0.2,97.1,8.97,7.48,5,2019,"Spring",2830.66666666667,725,57.6666666666667,130.666666666667,115.666666666667,0.666666666666667,193.333333333333
"2019-05-20","CP2",18,0.597,0.517,390,0.29,44.7,4.23,7.11,5,2019,"Spring",446,50.3333333333333,41.3333333333333,20.6666666666667,5.66666666666667,13,48.3333333333333
"2019-05-22","SP",22.9,0.305,0.293,198,0.14,31.8,2.73,7.83,5,2019,"Spring",3328.66666666667,524.666666666667,236.333333333333,347.666666666667,79.3333333333333,14.3333333333333,60
"2019-05-22","DP",25.4,0.172,0.174,177,0.13,45.1,3.7,7.51,5,2019,"Spring",4159,212.333333333333,534,357.666666666667,11.6666666666667,51,111.666666666667
"2019-05-22","UP",22.5,0.333,0.317,216,0.16,26.2,2.26,7.26,5,2019,"Spring",2024.33333333333,86.3333333333333,72.3333333333333,102.666666666667,1,15.6666666666667,146.666666666667
"2019-06-03","SP",24.3,0.311,0.306,202,0.16,29.2,2.44,6.9,6,2019,"Summer",1544.66666666667,371.666666666667,107,200,58,10,136.666666666667
"2019-06-03","DP",26.1,0.294,0.3,192,0.14,17,3.72,6.3,6,2019,"Summer",2252.33333333333,203.666666666667,547,213,9.66666666666667,36,90
"2019-06-03","UP",24.4,0.265,0.261,172,0.12,34.3,2.86,6.4,6,2019,"Summer",1689,76.3333333333333,212,101,6,10.3333333333333,110
"2019-06-04","WT5",22.5,0.277,0.2637,180.05,0.13,42.1,3.65,6.55,6,2019,"Summer",1346.33333333333,177.333333333333,163.666666666667,135.666666666667,6.66666666666667,14.3333333333333,36.6666666666667
"2019-06-04","WT3",19.2,0.315,0.281,205.4,0.15,34.5,3.18,6.38,6,2019,"Summer",1400.66666666667,228,228.666666666667,119.666666666667,4,7.66666666666667,8.33333333333333
"2019-06-04","AN5",18.1,0.2166,0.1879,141.05,0.1,36.8,3.48,6.29,6,2019,"Summer",4674.66666666667,7,1255.33333333333,1065.33333333333,3,292,50
"2019-06-04","WT4",18.9,0.3163,0.2798,205.4,0.15,55.8,5.18,6.6,6,2019,"Summer",1602.33333333333,743,129.333333333333,80.3333333333333,14.3333333333333,2.66666666666667,68.3333333333333
"2019-06-04","AN4",18.4,0.2349,0.2051,152.75,0.11,50.7,4.76,6.74,6,2019,"Summer",1349.33333333333,7,227,126,6.66666666666667,19.6666666666667,51.6666666666667
"2019-06-04","AN2",20.1,0.2404,0.2179,156,0.11,30.4,2.76,6.71,6,2019,"Summer",1604.33333333333,7,226.666666666667,131,7.33333333333333,7,258.333333333333
"2019-06-04","AN0",18.7,0.2558,0.2252,166.4,0.12,38.6,3.6,6.72,6,2019,"Summer",1398.66666666667,7,265.666666666667,160,7.66666666666667,13.6666666666667,336.666666666667
"2019-06-04","WT1",20.9,0.2464,0.2271,159.9,0.12,56.4,5.03,6.81,6,2019,"Summer",964,277.333333333333,90.6666666666667,100,12,4.33333333333333,48.3333333333333
"2019-06-04","P53",23.1,0.1165,0.1123,75.4,0.05,39.9,3.41,6.61,6,2019,"Summer",1144.66666666667,7,1,206,10.6666666666667,9,43.3333333333333
"2019-06-04","P51",22,0.1084,0.1022,70.2,0.05,34,2.97,6.4,6,2019,"Summer",1803.66666666667,7,4,216.333333333333,4.33333333333333,9.66666666666667,375
